Epochs,loss,std_loss,iou,std_iou,dice_coef,std_dice,val_loss,std_val_loss,val_iou,std_val_iou,val_dice_coef,std_val_dice
1,0.991118174791336,0.0008148265239730318,0.00451039485633368,0.00041152338068750865,0.00888184253126378,0.0008148377677783535,0.9912118196487427,0.00259982740439153,0.00445743852760637,0.001309894212173422,0.00878816819749768,0.002599823381171562
2,0.9869332134723663,0.0010425145146096574,0.0067891479004174,0.000774824056989348,0.01329996073618526,0.0015156869540599515,0.9908547341823578,0.0024538443534589957,0.00463384755421424,0.0012361143074725192,0.00914526330307121,0.002453854953962284
3,0.9848366618156433,0.0011398645769159876,0.00793667612597343,0.0007094175243454944,0.01552950832992786,0.001373735370972023,0.9885173499584198,0.0036381381480435856,0.005814510397613,0.0018404448386569927,0.01148265395313497,0.0036381295980181844
4,0.9819563448429107,0.0013539942336749224,0.00919031295925375,0.0008503228201965668,0.01797434557229275,0.0016465268566501553,0.9882954001426697,0.0024458174421047437,0.00592566556297238,0.0012385249994769072,0.01170460237190123,0.002445825770891045
5,0.9811670303344726,0.00180503047288687,0.00957655468955632,0.0011046723059027197,0.01870330478996035,0.0021455133437433983,0.9868482947349548,0.0031910806050325273,0.00666165859438474,0.0016158500101252074,0.0131517097819596,0.0031910746141099538
6,0.979535561800003,0.0015254188740295128,0.01082117855548854,0.0012236214307737366,0.02108168601989742,0.002347364441443385,0.9874228537082672,0.004599965819837831,0.00637548444792623,0.002330972792427215,0.01257715197280045,0.004599963729767255
7,0.9760881066322327,0.0031582811111939375,0.01215792708098884,0.0014073579367552662,0.02367496788501734,0.0027073836542444146,0.9851020038127899,0.00363629995979553,0.00755273643881078,0.001844564020124629,0.01489798938855523,0.0036363011352631286
8,0.9755427122116089,0.002607109304462677,0.01304226163774723,0.001430836244760109,0.02534560486674305,0.002711602426307293,0.9874699473381042,0.004271729165840551,0.0063570697326212795,0.002165847892080049,0.0125300503801554,0.0042717300390659905
9,0.9721002101898194,0.0035681987067083,0.01394375469535585,0.0017926674659853818,0.02708934303373093,0.0034462705157962807,0.9872467875480652,0.004791143959173646,0.00646926087792958,0.0024352165337839715,0.01275321226567026,0.004791133046722678
10,0.9714640200138092,0.004490357847320123,0.01480272812768811,0.0025597846438205,0.02867612410336727,0.004883159085351928,0.9859744906425476,0.00483454967520648,0.00711569320410486,0.0024548368694851776,0.01402550907805558,0.0048345489608220635
11,0.9682837069034577,0.0036130265493572677,0.01572323841974134,0.0018097241686291135,0.03046198356896633,0.003443521050910813,0.9855422079563141,0.006645839951887453,0.00734009258449071,0.0033813743072125223,0.014457792835310049,0.006645847890467798
12,0.9678501784801483,0.004161961197685658,0.01664234250783916,0.0029448092970090875,0.03216694500297304,0.0055384563187764885,0.9856184005737304,0.0050129272293372605,0.00729945760685947,0.002549582767415395,0.014381600543856581,0.005012926909670673
13,0.9656658947467804,0.00444533651408385,0.01713694352656599,0.0023909414010635237,0.03316807039082045,0.004590873682362683,0.9828967452049255,0.006246814842799754,0.00868860958144065,0.003179934989322096,0.017103251628577662,0.006246815505605095
14,0.9643501222133637,0.004954240593668725,0.018376570194959578,0.0032579781363022216,0.03544179387390609,0.006091514552187323,0.9804098069667816,0.007854484075379592,0.009967086417600461,0.004024675153506799,0.0195901863276958,0.007854480219992898
